handle_lower,official_full,quartile,party_code,pct_small_donors,tweet_count,avg_sentiment,sentiment_std,pct_negative,pct_positive,pct_extreme,avg_anger,avg_fear,avg_joy,avg_disgust,avg_sadness,outrage_index,z_avg_anger,z_avg_disgust,z_pct_negative,z_sentiment_std,partisanship_score,is_R
rephalrogers,Harold Rogers,Q1 (lowest),R,0.29,54,0.5031573358509276,0.586133334880108,0.09259259259259259,0.6851851851851852,0.6111111111111112,0.0768222123949305,0.1259995563326541,0.542386050200245,0.01996696533077969,0.07201597908365157,0.09678917772571019,-0.7097545870432208,-0.7116374133313187,-1.13917340662148,-0.8483667306833234,-0.8522330344198357,1
rephankjohnson,"Henry C. ""Hank"" Johnson, Jr.",Q3,D,6.19,837,0.2920209050819438,0.6661832604753596,0.21027479091995221,0.5113500597371565,0.4910394265232975,0.12473090435538199,0.25886124217213186,0.31355630605202833,0.01775887847457715,0.07804178176362901,0.14248978282995914,0.3279207142349615,-0.7863367949986632,-0.3046057996297806,0.14447937968988092,-0.15463562517590035,0
repharshbarger,Diana Harshbarger,Q4 (highest),R,17.33,1052,0.05172970060953169,0.744273784669991,0.36977186311787075,0.39923954372623577,0.5370722433460076,0.1505676902955758,0.1717354812496762,0.23438083795439307,0.062117766797992476,0.07334309954603664,0.21268545709356826,0.8875309548293459,0.7143204458621412,0.82650061882886,1.1130233555539057,0.8853438437685632,1
rephorsford,Steven Horsford,Q2,D,3.38,1585,0.6233165064444677,0.5387485386040408,0.08643533123028391,0.7646687697160883,0.670031545741325,0.05805589670597421,0.2156893125847966,0.46848338081645385,0.009100053797111275,0.05296903126909796,0.06715595050308548,-1.1162224217838228,-1.079264062581345,-1.1828388968468588,-1.4360725945387502,-1.2035994939376942,0
rephouchin,Erin Houchin,Q1 (lowest),R,1.49,544,0.3156492391272503,0.7404097822405243,0.25735294117647056,0.5753676470588235,0.6323529411764706,0.09152178136216257,0.18116210883411385,0.38835660932668625,0.033561957264550135,0.0744622024158161,0.1250837386267127,-0.39137019722678446,-0.2517200471405224,0.029258623023885676,1.0650987665672036,0.11281678630594563,1
rephoulahan,Chrissy Houlahan,Q3,D,6.18,1298,0.5136552725348892,0.5788172454777173,0.10477657935285054,0.662557781201849,0.5839753466872111,0.057044910345338054,0.12862931300513497,0.4636638950070989,0.016007286069409883,0.06740005715821545,0.07305219641474794,-1.1381198172966718,-0.8455930100482083,-1.052768148913416,-0.9391069887446888,-0.9938969912507463,0
rephuffman,Jared Huffman,Q3,D,6.13,768,0.21221961007298282,0.7416515529411468,0.3033854166666667,0.5078125,0.5833333333333334,0.1265802140405109,0.2754748538989891,0.2779776807495485,0.04681339955512456,0.04379626860509229,0.17339361359563546,0.3679757210854285,0.19657506522149376,0.35570742717428805,1.0805002450935193,0.5001896146436824,0
rephuizenga,Bill Huizenga,Q1 (lowest),R,1.09,345,0.11563885548840398,0.7218853536814227,0.33043478260869563,0.41739130434782606,0.48695652173913045,0.173037447944027,0.26134467463192956,0.23691984875476915,0.0442471387846297,0.08039296743817677,0.2172845867286567,1.3742132578392448,0.10975869193678929,0.5475335905680558,0.8353433145161484,0.7167122137150594,1
repjackbergman,Jack Bergman,Q3,R,11.07,95,0.0888452200513137,0.7748719765914815,0.3684210526315789,0.4421052631578947,0.6,0.11979819531736303,0.13662219814202547,0.24226353531427627,0.07601487214591252,0.058972053479795346,0.19581306746327554,0.22108101296803304,1.1844582819438716,0.8169210673668121,1.4925277162113852,0.9287470196225255,1
repjahanahayes,Jahana Hayes,Q4 (highest),D,16.25,1742,0.4767282179008258,0.5367840910545542,0.07233065442020666,0.6073478760045924,0.4890929965556831,0.04893435565395229,0.20812891880111112,0.3774294907018453,0.009752747629141308,0.06707583982356441,0.058687103283093595,-1.313789866686966,-1.0571834883802997,-1.2828651246033538,-1.4604373156054704,-1.2785689488190224,0
repjames,John James,Q4 (highest),R,25.76,1055,0.22268849746875855,0.7387279697884364,0.28720379146919434,0.5127962085308057,0.5734597156398105,0.11304022483163513,0.18346132992996314,0.3000897096537585,0.044175978289225745,0.08769206650349885,0.15721620312086088,0.07470717613701218,0.10735133871565779,0.2409520911061699,1.0442395223016245,0.3668125320651161,1
repjamesclyburn,James E. Clyburn,Q3,D,8.01,635,0.27988958419777277,0.692871122001969,0.2440944881889764,0.5464566929133858,0.5196850393700787,0.12760622044117736,0.22763050471814747,0.29292555176432966,0.027064578225593192,0.09361659287783042,0.15467079866677055,0.39019844221093525,-0.47152580129602334,-0.06476643377701596,0.4754845531968077,0.08234769008367591,0
repjamescomer,James Comer,Q4 (highest),R,47.54,963,-0.1330703462271923,0.5276920555629853,0.34787123572170303,0.14330218068535824,0.2222222222222222,0.30082346101516083,0.3271642098119465,0.10476164657853226,0.012860462749552737,0.06039600483183421,0.31368392376471355,4.141986373460683,-0.952049762666162,0.6711877978804155,-1.5732043420087376,0.5719800166665499,1
repjasmine,Jasmine Crockett,Q4 (highest),D,45.11,1157,0.09437021613121033,0.6874423489086302,0.3076923076923077,0.3828867761452031,0.44511668107173724,0.1256420421453821,0.21499842854277867,0.215090295418592,0.03878699889220262,0.10026539346487351,0.1644290410375847,0.3476554459100568,-0.07495735428023108,0.3862506341157886,0.40815237006558647,0.2667752739528002,0
repjasoncrow,Jason Crow,Q4 (highest),D,28.16,1375,0.2231900328722867,0.685687270766728,0.24727272727272728,0.47854545454545455,0.4850909090909091,0.0967112387037751,0.23254835037525146,0.2844590704006523,0.03945082805406255,0.08899630625203078,0.13616206675783765,-0.2789694722211147,-0.05250007286288269,-0.04222729511141191,0.3863844234543778,0.003171895814742115,0
repjasonsmith,Jason Smith,Q3,R,8.11,1408,-0.23661578590558333,0.6171540092122256,0.5035511363636364,0.1825284090909091,0.37855113636363635,0.17754190194818872,0.12751575586852673,0.10474419065294359,0.09966462280745372,0.08451525482145036,0.27720652475564245,1.4717771961267008,1.9845272403009848,1.7752239561277907,-0.46362238991376975,1.1919765006604266,1
repjayapal,Pramila Jayapal,Q4 (highest),D,26.43,3069,0.07060185724456056,0.7766031130133944,0.3913326816552623,0.43857934180514824,0.592375366568915,0.1626244485954462,0.16902686366256436,0.24827566326056494,0.0888797460322066,0.06947255077235925,0.2515041946276528,1.1486735531616914,1.6196758196213774,0.9794036150957964,1.5139987175925966,1.3154379263678655,0
repjeffduncan,Jeff Duncan,Q4 (highest),R,18.73,1596,-0.08185470774583052,0.689931659240069,0.424812030075188,0.29385964912280704,0.43796992481203006,0.17863164036415827,0.20692916979338827,0.17721690091979264,0.05676350386279964,0.07506497245895226,0.2353951442269579,1.4953803168305404,0.5331862076777176,1.2168293268141916,0.43902687821412983,0.9211056823841448,1
repjeffjackson,Jeff Jackson,Q4 (highest),D,32.45,70,0.5386987375361579,0.610699300038473,0.14285714285714285,0.7428571428571429,0.6285714285714286,0.06373068389283222,0.10910246916381372,0.34378021924307434,0.026339999970722155,0.09686339030241854,0.09007068386355438,-0.993309725509972,-0.4960382191189141,-0.7827119704227049,-0.5436790901429918,-0.7039347512986457,0
repjeffries,Hakeem S. Jeffries,Q4 (highest),D,38.1,809,-0.14505232154070521,0.6894599472812255,0.4783683559950556,0.2867737948084054,0.44499381953028433,0.19861685774642776,0.12721059116057423,0.07314025433680812,0.07713033418691015,0.06139770950557952,0.2757471919333379,1.9282488761595191,1.2221942634347527,1.5966350697174505,0.4331763120821593,1.2950636303484704,0
repjenkiggans,Jennifer A. Kiggans,Q4 (highest),R,17.64,902,0.4767884796778537,0.6189664273394789,0.12749445676274945,0.6308203991130821,0.5931263858093127,0.05446307143660313,0.17843335734215277,0.44726074133886906,0.020175505434475202,0.07499954032741622,0.07463857687107833,-1.194040994808361,-0.7045825201983152,-0.8916596307570019,-0.4411432648598413,-0.8078566026558799,1
repjerrynadler,Jerrold Nadler,Q3,D,6.0,1320,0.1181276843403325,0.709007881348092,0.31212121212121213,0.41893939393939394,0.49772727272727274,0.1631811268000147,0.2732228688272395,0.2550548405521443,0.04266423240147886,0.07133686560396608,0.20584535920149355,1.1607308897326307,0.05620910998691402,0.41765912429833796,0.675626135236917,0.5775563148137,0
repjilltokuda,Jill N. Tokuda,Q3,D,6.78,396,0.5225010022822053,0.5315017533611495,0.06818181818181818,0.6439393939393939,0.5454545454545454,0.046536783612217955,0.20273572763644457,0.45812083340856724,0.005951391424318709,0.07310908688764399,0.05248817503653666,-1.365719927578559,-1.1857830301962966,-1.3122874533878708,-1.525953284465855,-1.3474359239071454,0
repjimbaird,James R. Baird,Q3,R,11.56,621,0.24942659664653158,0.7334991157734615,0.2689210950080515,0.5040257648953301,0.5748792270531401,0.0880198780227536,0.17462722239244444,0.35912054839838126,0.028056859162894944,0.10361531643825315,0.11607673718564854,-0.4672194524259873,-0.4379570255712269,0.11129657436873097,0.9793869027411006,0.04637674977815434,1
repjimcosta,Jim Costa,Q1 (lowest),D,0.3,1338,0.5782685189191893,0.5339145540642671,0.07698056801195814,0.7182361733931241,0.609118086696562,0.05270658230637154,0.1543033880090079,0.4116684908325915,0.0170952581404486,0.05421438643432835,0.06980184044682014,-1.2320855606860837,-0.8087870117924596,-1.2498893023112578,-1.496027712700699,-1.1966973968726249,0
repjimmygomez,Jimmy Gomez,Q1 (lowest),D,1.03,1937,0.35987569175556755,0.7025314924697149,0.21734641197728446,0.5967991739803821,0.6076406814661848,0.12063549698398252,0.25880104813569516,0.35294347274363647,0.02406907711516367,0.05877364391088265,0.1447045740991462,0.2392164957711813,-0.5728633370475626,-0.2544559388415512,0.5953005451836216,0.001799441266422258,0
repjimmypanetta,Jimmy Panetta,Q2,D,3.44,2961,0.5606590408563855,0.5179650866525612,0.07092198581560284,0.6970618034447822,0.5650118203309693,0.034371317426670246,0.11265934768057728,0.4151889276008743,0.021903966278787112,0.04488895577353011,0.056275283705457355,-1.6292170775257684,-0.6461088437921401,-1.292854988857234,-1.69384634356743,-1.3155068134356431,0
repjoecourtney,Joe Courtney,Q3,D,12.67,1188,0.5640521915723579,0.5052326421926312,0.06818181818181818,0.7163299663299664,0.5328282828282829,0.04335399444295545,0.11462392590845726,0.3770974360598268,0.019105553890491973,0.0642320310939197,0.062459548333447426,-1.4346573494736463,-0.7407788856288953,-1.3122874533878708,-1.8517647658967853,-1.3348721135967994,0
repjoemorelle,Joseph D. Morelle,Q2,D,3.21,2359,0.5193697760270884,0.6304522305196855,0.1496396778295888,0.7007206443408224,0.6502755404832556,0.06477605068288568,0.219780608705153,0.4191615872465874,0.021282988264609906,0.06449057151925784,0.08605903894749559,-0.9706676692478142,-0.6671164747002052,-0.7346122232923376,-0.29868673005131074,-0.6677707743229169,0
repjoeneguse,Joe Neguse,Q3,D,8.75,675,0.65996951452008,0.5182791377976202,0.08,0.8014814814814815,0.6933333333333334,0.055516784463629634,0.19337956368599807,0.47495664363774404,0.009063003377631017,0.06118920131388151,0.06457978784126064,-1.1712181637512518,-1.0805174749722195,-1.2284763769533835,-1.6899512186749146,-1.2925408085879424,0
repjoewilson,Joe Wilson,Q3,R,6.42,422,0.16657690781552645,0.7738948424497403,0.33649289099526064,0.4976303317535545,0.6184834123222749,0.13775070746149534,0.23392132014906256,0.31573707019595454,0.06615622687192549,0.1138897275511325,0.20390693433342083,0.6099223209970817,0.8509411904509053,0.590495916994078,1.4804084815621747,0.8829419775010598,1
repjohnjoyce,John Joyce,Q1 (lowest),R,0.26,693,0.22763875931028335,0.7174326010159797,0.27705627705627706,0.5021645021645021,0.5353535353535354,0.08097245334580397,0.15443455091548924,0.2926429173175694,0.04223615313126885,0.08539971434608673,0.12320860647707282,-0.6198627041124625,0.041727226405445524,0.16898889751469476,0.7801165528238024,0.09274249315787007,1
repjohnlarson,John B. Larson,Q2,D,3.85,1412,0.3062209427863275,0.6580386337017764,0.2131728045325779,0.5580736543909348,0.4702549575070821,0.12699835925327052,0.2717445666733822,0.26922282812755455,0.018247422974506093,0.07195247392651287,0.14524578222777662,0.37703251103048807,-0.7698093780815424,-0.2840539377501229,0.043462908375719034,-0.15834197410636452,0
repjohnrose,John W. Rose,Q4 (highest),R,17.87,812,0.14811794830513705,0.7050657742254729,0.3091133004926108,0.4421182266009852,0.46798029556650245,0.14148825903929504,0.206293807617329,0.26152952239008387,0.04413908728552284,0.08359996990288955,0.1856273463248179,0.6908755843994228,0.10610331934633194,0.39632789794801676,0.6267328265390879,0.4550099070582148,1
repjoshg,Josh Gottheimer,Q1 (lowest),D,0.91,2993,0.26567457765191443,0.684500163439194,0.23220848646842632,0.509188105579686,0.5015035081857668,0.11731754776052729,0.22836790419825703,0.29090902135516883,0.033144370934470084,0.07380540979063605,0.15046191869499737,0.1673515831804396,-0.26584695549201803,-0.14905846905175552,0.37166092578747184,0.031026771106034474,0
repjoshharder,Josh Harder,Q4 (highest),D,15.08,838,0.3109053551866217,0.7174089905538865,0.2398568019093079,0.5525059665871122,0.5930787589498807,0.055577370914175445,0.09853460268446865,0.3336752679718265,0.03303592441065776,0.06983344066980611,0.0886132953248332,-1.169905895335003,-0.2695156917330758,-0.09481886097391916,0.7798237161312129,-0.18860418297769627,0
repjuanvargas,Juan Vargas,Q1 (lowest),D,0.23,713,0.4238989512850158,0.6342800995662108,0.15568022440392706,0.6143057503506312,0.5596072931276297,0.08443966200749933,0.23887915171065324,0.3602261116877502,0.025392018600592613,0.07152038023527577,0.10983168060809195,-0.5447649161037841,-0.5281083444321112,-0.6917744400836655,-0.2512102974925016,-0.5039644995280156,0
repjudychu,Judy Chu,Q2,D,3.22,1195,0.28556710376899114,0.6818687734084488,0.22761506276150628,0.5271966527196653,0.5154811715481171,0.13158533802532651,0.276533485321517,0.32173836435258063,0.014468665745096608,0.09663770592486029,0.14605400377042313,0.47638388933943937,-0.897644398572242,-0.18163368166224217,0.3390242264092632,-0.0659674911214454,0
repjulialetlow,Julia Letlow,Q2,R,1.72,1098,0.5172760893738335,0.6443023902443994,0.14754098360655737,0.692167577413479,0.6885245901639344,0.08053644213827899,0.12531010462247352,0.4522265666260675,0.02330788216963781,0.061553125193426074,0.10384432430791679,-0.6293064614478252,-0.5986144942537963,-0.7494955466871849,-0.1269054684389262,-0.5260804927069331,1
repkamlagerdove,Sydney Kamlager-Dove,Q1 (lowest),D,1.07,825,0.3416494372757998,0.6882920226846156,0.21575757575757576,0.5721212121212121,0.5672727272727273,0.0988890956078345,0.2219123540753075,0.3393524318521447,0.029999012251042317,0.09412701582945314,0.12888810785887683,-0.23179831753949323,-0.37225415959002345,-0.265723498936711,0.4186907346836704,-0.11277131034563932,0
repkatcammack,Kat Cammack,Q4 (highest),R,16.45,1714,0.3525038848575661,0.5923548716860544,0.1266044340723454,0.5163360560093349,0.43348891481913654,0.07448789213366054,0.20479510039657017,0.344486631989879,0.017599660820038516,0.06079555196199771,0.09208755295369905,-0.7603146499727754,-0.7917231140699226,-0.897971410426792,-0.7712020291249497,-0.80530280089861,1
repkatieporter,Katie Porter,Q4 (highest),D,33.94,806,0.036669081035382106,0.703185501075104,0.38213399503722084,0.37220843672456577,0.40074441687344914,0.19657085941595753,0.23178167280687012,0.21402741752682042,0.05413204078857491,0.06621256943072232,0.25070290020453245,1.883933703961999,0.44416404626551015,0.9141692297138178,0.6034121067520148,0.9614197716733355,0
repkeithself,Keith Self,Q2,R,3.45,892,-0.21766213364398,0.6614945435822648,0.5145739910313901,0.22085201793721973,0.4282511210762332,0.20859289278685803,0.24117175472364916,0.10237576257557336,0.08345885657522126,0.05964425364996024,0.2920517493620793,2.144324179878636,1.4362876121392494,1.8533948058657823,0.08632599234648974,1.3800831475575395,1
repkevinhern,Kevin Hern,Q2,R,1.89,1231,-0.15542159818421525,0.7039447629405163,0.4776604386677498,0.27132412672623885,0.4930950446791227,0.18094582410963705,0.16447654878758464,0.16087613305405157,0.07041932630417594,0.06213928623381047,0.251365150413813,1.545504234162391,0.9951614645225452,1.5916147278289168,0.6128291072579345,1.186277383442947,1
repkevinmullin,Kevin Mullin,Q2,D,3.11,479,0.447469287040587,0.6430560832325919,0.16075156576200417,0.6367432150313153,0.605427974947808,0.0855814876724598,0.3095548812124128,0.3883799581475204,0.00952228163579223,0.06947321478544297,0.09510376930825203,-0.5200336149053899,-1.0649801324073078,-0.6558099757755198,-0.14236321008956088,-0.5957967332944446,0
repkiley,Kevin Kiley,Q4 (highest),R,17.58,322,0.29668680453522606,0.6841975056220482,0.21428571428571427,0.5217391304347826,0.546583850931677,0.08175465327659358,0.18214424587829578,0.3360000467697058,0.03430427022877373,0.08407732302822625,0.11605892350536731,-0.6029206938920224,-0.22660766567989488,-0.2761615084560245,0.3679071104741812,-0.1844456893884402,1
repkimschrier,Kim Schrier,Q3,D,8.78,813,0.5099287460870848,0.5496610100124941,0.07626076260762607,0.6285362853628537,0.5498154981549815,0.03928649621987871,0.1286733506905298,0.4629380849441287,0.00846288659088486,0.05374150099165488,0.04774938281076357,-1.522757071494106,-1.1008193724144366,-1.254993950952525,-1.3007269997505355,-1.2948243486529007,0
repkweisimfume,Kweisi Mfume,Q1 (lowest),D,0.54,549,0.4970731851941684,0.6042958588613278,0.11839708561020036,0.6557377049180327,0.6065573770491803,0.0730391508504792,0.3075225212745273,0.39737369373414444,0.014979056753246752,0.07281507678687879,0.08801820760372595,-0.791693570706832,-0.8803779162279028,-0.9561755165970873,-0.6230999218109396,-0.8128367313356903,0
replahood,Darin LaHood,Q2,R,3.86,709,0.541823776761971,0.6367593378896999,0.14809590973201692,0.7108603667136812,0.6981664315937941,0.07377315235845688,0.1938897835267103,0.5481739935847899,0.019154835466737286,0.03691712153808843,0.09292798782519417,-0.7757955111948309,-0.7391116942941087,-0.7455601734942601,-0.2204607108081848,-0.6202320224478461,1
replalota,Nick LaLota,Q2,R,2.4,1299,0.3248121437886938,0.6876664500826448,0.21401077752117012,0.5535026943802925,0.550423402617398,0.10593225680059713,0.19882792864882778,0.3132931202463169,0.03543842821322833,0.05586263995347512,0.14137068501382546,-0.07924741052070158,-0.1882392020871432,-0.278111279287305,0.4109318602062203,-0.033666507922232386,1
replamalfa,Doug LaMalfa,Q2,R,3.39,824,-0.18069152555708745,0.6806424428435572,0.47451456310679613,0.23907766990291263,0.49029126213592233,0.1785595963339748,0.15364848883695828,0.15345338716053566,0.09642212264398302,0.08638538427758861,0.2749817189779578,1.4938198836885204,1.8748337485856807,1.569305101767246,0.32381424935643577,1.3154432458494707,1
replamonica,LaMonica McIver,Q2,D,4.52,35,0.676014426776341,0.4708651610670942,0.02857142857142857,0.7714285714285715,0.6571428571428571,0.0524171482538804,0.23179349400369179,0.44808666200510094,0.019824900838180528,0.03313607100197775,0.07224204909206093,-1.2383545393479691,-0.7164434424620265,-1.5931927095693934,-2.278019002925557,-1.4565024235762365,0
replangworthy,Nicholas A. Langworthy,Q3,R,8.22,895,0.1937000518071585,0.7524827806733874,0.30502793296089387,0.48379888268156424,0.5910614525139665,0.13434901307226418,0.15686804682280417,0.34197035316397717,0.05658110555190804,0.07520154265409809,0.19093011862417222,0.5362435352536589,0.5270156890667773,0.36735567060108815,1.214838187878057,0.6613632706998953,1
replarrybucshon,Larry Bucshon,Q1 (lowest),R,0.11,553,0.23937818289449805,0.6916732621237897,0.25316455696202533,0.5063291139240507,0.5009041591320073,0.09068620547277101,0.16661967588055987,0.28772980483053257,0.052220244803787945,0.08405889560229343,0.14290645027655896,-0.4094683006665722,0.37948815838703126,-0.0004441683982108816,0.4606276934061346,0.10755084568209569,1
replaurellee,Laurel M. Lee,Q1 (lowest),R,1.52,784,0.21114809662863918,0.6498764682932797,0.21045918367346939,0.42346938775510207,0.4375,0.07887764410414237,0.28198872573720646,0.2559641776717807,0.02200744024087591,0.05506095341694826,0.10088508434501828,-0.665235093171966,-0.6426083288712748,-0.30329814034709657,-0.05777109175343718,-0.4172281635359436,1
replcd,Lori Chavez-DeRemer,Q3,R,11.54,677,0.5793079918737426,0.5604024340677028,0.09748892171344166,0.7223042836041359,0.6410635155096012,0.053570568373604216,0.19978319832535307,0.4902870480521951,0.013576984398338297,0.05344184274271751,0.06714755277194251,-1.2133721087856246,-0.9278098991095275,-1.104450077727982,-1.167502877257213,-1.1032837407200868,1
replindasanchez,Linda T. Sánchez,Q1 (lowest),D,1.33,910,0.40418200807257015,0.6774624926004553,0.1901098901098901,0.6098901098901099,0.6021978021978022,0.1070326321497994,0.21903651193044002,0.38434366469212633,0.015318634232276153,0.06895155463825682,0.12235126638207555,-0.05541389983030066,-0.868890040359072,-0.44760935712167016,0.2843738475500993,-0.2718848624402359,0
replisamcclain,Lisa C. McClain,Q4 (highest),R,20.9,1419,-0.19515798802187612,0.7453933918835475,0.5489781536293165,0.28400281888653983,0.5687103594080338,0.1671677880840562,0.21132680795469594,0.1652634241348918,0.10250362773561895,0.06745614844569281,0.26967141581967513,1.247079729154646,2.0805705241459,2.0973790282715714,1.1269096603675524,1.6379847354849173,1
replloyddoggett,Lloyd Doggett,Q1 (lowest),D,1.56,1894,-0.03821829416117421,0.6954254998001204,0.397571277719113,0.31890179514255546,0.4408658922914467,0.1591914935959043,0.2168498602729415,0.1952696607442229,0.06914997818085063,0.09493311261546149,0.2283414717767549,1.074317680194741,0.9522195305734091,1.0236459071501356,0.507166082473191,0.889337300097869,0
reploisfrankel,Lois Frankel,Q2,D,4.31,1339,0.23820358948800172,0.7168434689503598,0.26512322628827484,0.5145631067961165,0.5489171023151606,0.11240025433917582,0.2966357169913589,0.2894289473550005,0.0361569033984201,0.08365852977534337,0.14855715773759592,0.06084577549347003,-0.1639332505678915,0.08436320420584753,0.7728096443476553,0.18852134336977033,0
reploritrahan,Lori Trahan,Q1 (lowest),D,0.0,2063,0.3167151692736455,0.7337400575696796,0.26030053320407176,0.5855550169655841,0.6214251090644692,0.11563125283430135,0.21783838154454305,0.32556277962945884,0.042019077343319514,0.06760152777803853,0.15765033017762087,0.1308273842509459,0.03438357183442283,0.05016208046967535,0.9823752643594618,0.29943707522862645,0
reploucorrea,J. Luis Correa,Q1 (lowest),D,0.38,483,0.4666741049808005,0.6701372470053333,0.16770186335403728,0.6666666666666666,0.6666666666666666,0.0834558660061557,0.1407346209633722,0.40847017934355945,0.037314963750846065,0.05922972272231199,0.12077082975700176,-0.5660733837391192,-0.12475617199569254,-0.6065205053908159,0.19352002673059837,-0.27595750859875734,0
reploudermilk,Barry Loudermilk,Q2,R,1.91,552,-0.050858649168757424,0.6690053758703676,0.391304347826087,0.2807971014492754,0.3786231884057971,0.1620733677123823,0.21456146693964143,0.18183935455802025,0.0557422737637471,0.07460371126934116,0.2178156414761294,1.1367374514239514,0.49863808438944246,0.9792026798961837,0.17948161450924996,0.6985149575547069,1
replucymcbath,Lucy McBath,Q4 (highest),D,15.18,497,0.49753940417253273,0.6569097194189152,0.1710261569416499,0.704225352112676,0.6639839034205232,0.058371057428566644,0.214225129142026,0.38695363693813684,0.012125207207656802,0.13771513457643333,0.07049626463622345,-1.1093962179284322,-0.9769233921580613,-0.5829455910555632,0.029461169506520148,-0.6599510079088842,0
repluttrell,Morgan Luttrell,Q4 (highest),R,41.55,1364,0.10513685597789602,0.706764552117381,0.30425219941348974,0.39956011730205276,0.48607038123167157,0.1031412616464455,0.2612280483763483,0.2374632858927165,0.04318861771977326,0.07802013755795444,0.14632987936621877,-0.13969879457938134,0.07394901859693669,0.3618543959858796,0.6478024903748402,0.23597677759456878,1
repmaloyutah,Celeste Maloy,Q2,R,2.11,284,0.46079350178930123,0.5998173651734419,0.12323943661971831,0.6161971830985915,0.545774647887324,0.08358063322941203,0.1397837949864456,0.4384206075948486,0.023712968453508673,0.06302640607792052,0.10729360168292071,-0.5633709959116864,-0.5849104613521575,-0.9218349846248213,-0.678645945186784,-0.6871905967688623,1
repmann,Tracey Mann,Q1 (lowest),R,0.73,275,0.21487884413112293,0.7128091015984485,0.29454545454545455,0.5163636363636364,0.48727272727272725,0.15238671072970394,0.16012247658588663,0.30259902969986957,0.04349095200151412,0.05014005838512354,0.19587766273121807,0.9269299135521862,0.08417696041881013,0.29301701062653657,0.7227720471434501,0.5067239829352458,1
repmarcykaptur,Marcy Kaptur,Q3,D,11.42,1156,0.5183674378584825,0.5832735694411575,0.10726643598615918,0.6747404844290658,0.6003460207612457,0.07534720360101631,0.1792774563706113,0.4106379918455308,0.01919246794204805,0.05907076219206342,0.09453967154306436,-0.7417024472744368,-0.7378385910063331,-1.0351108165237497,-0.8838359328284675,-0.8496219469082467,0
repmariasalazar,Maria Elvira Salazar,Q3,R,5.84,1268,0.19031684330961304,0.5799098533637723,0.15694006309148265,0.36198738170347006,0.34069400630914826,0.13331037842556948,0.2509820927704079,0.2237215880434945,0.03232646709079094,0.05404093376959799,0.16563684551636043,0.5137472934272992,-0.29351656967162076,-0.6828400339150786,-0.9255555521659997,-0.34704121558135,1
repmarkalford,Mark Alford,Q2,R,2.77,1502,-0.044751227239317966,0.7439873677292632,0.4207723035952064,0.3521970705725699,0.5459387483355526,0.11966856704894158,0.17027045745658653,0.18298353460883907,0.08988352919626914,0.07714827795051493,0.2095520962452107,0.2182733376384823,1.6536337146529692,1.1881807724090399,1.1094709731696382,1.0423896994675323,1
repmarkgreen,Mark E. Green,Q3,R,9.7,3528,-0.2410358089337003,0.6749134246541865,0.5320294784580499,0.2185374149659864,0.47590702947845803,0.1535360728866306,0.20863138009862062,0.12786139963836393,0.10565497826016884,0.0843053016339216,0.2591910511467994,0.9518244509244683,2.187180431695363,1.9771839989433757,0.2527581754965556,1.3422367642649409,1
repmarkpocan,Mark Pocan,Q4 (highest),D,17.79,1445,0.07251552330993863,0.7164464445313541,0.35155709342560554,0.3986159169550173,0.4698961937716263,0.16075442424277644,0.17497898180675803,0.22011370634455488,0.06606803050995429,0.059002357954964973,0.22682245475273072,1.1081698782720495,0.8479575153812169,0.6973268187975892,0.7678854155341764,0.855334906996258,0
repmarktakano,Mark Takano,Q3,D,9.77,857,0.27371642636863325,0.6707080680880878,0.2193698949824971,0.5134189031505251,0.49474912485414235,0.1083258363231364,0.15666908795413936,0.29866086020046223,0.03830751728213767,0.08309893163104179,0.14663335360527407,-0.027403825347586022,-0.09117817444049993,-0.24010599132654065,0.20059982708665852,-0.03952204100699201,0
repmarymiller,Mary E. Miller,Q4 (highest),R,49.3,996,-0.2443861607985803,0.7155332900281577,0.5692771084337349,0.24096385542168675,0.5512048192771084,0.2721177783876402,0.16456800641309785,0.1626518068443406,0.08807052447497171,0.06003052791005256,0.3601883028626119,3.5202374454478367,1.5922999264188382,2.2413332573422364,0.7565597098582914,2.0276075847668005,1
repmaxinewaters,Maxine Waters,Q1 (lowest),D,1.15,154,0.22621254777753508,0.7742887028297072,0.3246753246753247,0.538961038961039,0.6103896103896104,0.14536580336832,0.13300264190750904,0.31741274287489496,0.030380412999048402,0.1474768217447419,0.1757462163673684,0.7748610119949408,-0.3593514062569798,0.5066892054924818,1.4852934673179075,0.6018730696370875,0
repmaxmiller,Max L. Miller,Q1 (lowest),R,0.14,1349,0.4385845200320895,0.7111577354683946,0.20681986656782803,0.6604892512972572,0.7034840622683469,0.1001253613209375,0.363729048336405,0.3921061313550464,0.009808671696836755,0.04633084102097951,0.10993403301777425,-0.20502149805623499,-1.055291582151413,-0.32910710900257883,0.7022904236212001,-0.2217824413972567,1
repmaxwellfrost,Maxwell Frost,Q4 (highest),D,48.98,545,0.2516797295950968,0.6492051081531156,0.2,0.46972477064220186,0.45688073394495415,0.07548412396273478,0.1764689402112207,0.2544265190818146,0.03198775402590662,0.09753311837557699,0.1074718779886414,-0.7387368293086067,-0.30497520248691856,-0.37747160084936043,-0.0660978615644648,-0.3718203735523376,0
