handle_lower,official_full,quartile,party_code,pct_small_donors,tweet_count,avg_sentiment,sentiment_std,pct_negative,pct_positive,pct_extreme,avg_anger,avg_fear,avg_joy,avg_disgust,avg_sadness,outrage_index,z_avg_anger,z_avg_disgust,z_pct_negative,z_sentiment_std,partisanship_score,is_R,nominate_dim1,nominate_abs,margin_of_victory,competitive,terms_served,is_female,age_in_2024,state_abbrev,district_code,sentiment_slope,avg_emotion_entropy,pct_anger_dominant,pct_joy_dominant,pct_disgust_dominant,pct_fear_dominant,pct_neutral_dominant,pct_extreme_neg,pct_extreme_pos,pct_neutral,avg_hashtags,pct_with_hashtags,avg_mentions,pct_replies,pct_with_links,avg_word_count,pct_exclamation,pct_question,avg_caps_words,pct_off_hours,pct_weekend,avg_retweets_raw,avg_likes_raw,rt_like_ratio,engagement_per_word,log_engagement_per_word,log_avg_retweets,log_avg_likes,log_tweet_count,is_freedom_caucus,is_progressive,is_squad,is_problem_solver,is_blue_dog,is_new_dem,is_rsc,is_ideological_wing,is_moderate_caucus,n_caucuses,pct_small_2008,pct_small_2010,pct_small_2012,pct_small_2014,pct_small_2016,pct_small_2018,pct_small_2020,pct_small_2022,pct_lag1,pct_change_22_24,pct_historical_avg,n_cycles,followers,log_followers,engagement_rate,log_engagement_rate
repnatemoran,Nathaniel Moran,Q2,R,2.64,500,0.3821576058864593,0.6666604999115916,0.174,0.584,0.574,0.1024496616015676,0.1838500911054434,0.3793454379537143,0.0262236665010277,0.0625782615639036,0.1286733281025953,-0.1546784622673472,-0.4999737700366602,-0.5618559690052323,0.1503985022181817,-0.2665274247727645,1,0.585,0.585,100.0,0,2.0,0,50.0,TX,1.0,-4.0445242519556944e-05,0.7113053303722378,0.082,0.412,0.018,0.204,0.224,0.1,0.474,0.242,0.116,0.092,0.528,0.022,0.714,33.514,0.256,0.006,0.478,0.042,0.062,7.318,29.732,0.2461321135476927,1.1055081458494955,0.744556837455627,2.11842184132072,3.4253044570053883,6.2166061010848646,0,0,0,0,0,0,1,0,0,3,,,,,,,,,,,,0,12276.0,9.41548287218084,0.0005961225154773542,0.46757726016496076
repnewhouse,Dan Newhouse,Q2,R,2.26,770,0.2420043723923819,0.6881190184154947,0.248051948051948,0.4857142857142857,0.4857142857142857,0.1083329233601719,0.245735914305052,0.3116098154888808,0.0319711077291791,0.060166885980931,0.140304031089351,-0.0272503241145097,-0.3055383452224947,-0.0367012900717754,0.4165449910818193,0.0117637579182598,1,0.317,0.317,5.864051082521051,1,6.0,0,69.0,WA,4.0,0.0004979736868041,0.7730976673892614,0.0883116883116883,0.3467532467532467,0.0207792207792207,0.2649350649350649,0.2285714285714285,0.109090909090909,0.3766233766233766,0.2662337662337662,0.2324675324675324,0.2194805194805194,0.3649350649350649,0.0025974025974025,0.7142857142857143,36.37662337662338,0.2181818181818181,0.0311688311688311,0.5181818181818182,0.1636363636363636,0.0441558441558441,6.337662337662338,22.046753246753248,0.2874646559849199,0.7802927525883613,0.5767778185269271,1.9930203092927568,3.1375249025475536,6.647688373563329,0,0,0,0,0,0,1,0,0,3,,,,,,5.55,8.56,3.74,3.74,-1.4800000000000004,5.95,3,26834.0,10.197462284610928,0.00023618030624067743,0.21202622723171594
repnicole,Nicole Malliotakis,Q3,R,11.15,1771,0.0098408617790239,0.7373266292531063,0.3941276115189158,0.3692828910220214,0.51270468661773,0.2007827490469493,0.25854115096978,0.2706374286825546,0.0313111121313869,0.0963657367204771,0.2320938611783362,1.975160862603646,-0.3278659375088949,0.9992244372861708,1.0268589252621534,0.9183445719107688,1,0.335,0.335,21.6756679983539,0,3.0,1,44.0,NY,11.0,9.335597704143656e-05,0.7819927243852739,0.2168266516092603,0.2907961603613777,0.0197628458498023,0.2710333145115753,0.1185770750988142,0.2343308865047995,0.2783738001129305,0.2365894974590627,0.3077357425183512,0.2422360248447205,0.7425183512140033,0.0039525691699604,0.7972896668548842,37.48164878599661,0.2885375494071146,0.03613777526821,0.9254658385093169,0.0604178430265386,0.1230942970073404,20.86674195369848,78.33709768492378,0.2663711392222582,2.6467309430551373,1.2938311342366964,3.08496685028051,4.373705833687622,7.479864131165026,0,0,0,1,0,0,1,0,1,5,,,,,,,,10.43,10.43,0.7200000000000006,10.43,1,48328.0,10.785787073542922,0.00043177333954847044,0.35891377357224774
repnikema,Nikema Williams,Q2,D,3.24,1642,0.406362461858632,0.6544728501036453,0.1753958587088916,0.6084043848964678,0.5669914738124239,0.0857406979077282,0.3045929857617011,0.3466703891512209,0.0183605365042077,0.0779920800412629,0.1041012344119359,-0.5165852108248707,-0.7659827574469456,-0.5519569487716226,-0.0007629213113359,-0.4588219595886937,0,-0.447,0.447,71.35741116293414,0,3.0,1,46.0,GA,5.0,0.0001095116362069,0.7003811191854998,0.0542021924482338,0.3727161997563946,0.0158343483556638,0.3386114494518879,0.1455542021924482,0.0828258221680877,0.4841656516443361,0.2161997563946406,0.7265529841656516,0.5450669914738124,0.633373934226553,0.0286236297198538,0.7064555420219245,32.08221680876979,0.3678440925700365,0.0231425091352009,0.5377588306942753,0.1546894031668696,0.112667478684531,8.072472594397077,48.57429963459196,0.1661881417771035,1.7656751267108337,1.0172847739622948,2.2052448393672197,3.903472546915083,7.404279118037268,0,1,0,0,0,1,0,1,0,2,,,,,,,,4.44,4.44,-1.2000000000000002,4.44,1,23882.0,10.080922187756688,0.0003380149315131512,0.2911871212201153
repnikkib,Nikki Budzinski,Q2,D,5.11,1200,0.672120978757739,0.5021204878272204,0.0641666666666666,0.7833333333333333,0.6891666666666667,0.0499874346981717,0.1527253587384135,0.5464817547563385,0.0062788077371199,0.0562463019921657,0.056266242435291595,-1.2909807673406053,-1.1747065654977495,-1.340761729355998,-1.8903643065409848,-1.4242033421838345,0,-0.32,0.32,16.21305007587253,0,2.0,1,47.0,IL,13.0,0.000116485056445,0.6267538489596137,0.0325,0.5916666666666667,0.0016666666666666,0.1558333333333333,0.1683333333333333,0.0225,0.6666666666666666,0.1525,0.2425,0.2225,0.6575,0.005,0.8466666666666667,35.5125,0.5675,0.0275,0.5275,0.105,0.0675,2.9125,11.349166666666669,0.2566267714222777,0.4015956822715006,0.3376113606241124,1.3641765558662715,2.513588584414087,7.090909822079984,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,0,6184.0,8.729882284826589,0.0004709734799482536,0.38592441286960033
repogles,Andrew Ogles,Q3,R,11.89,801,-0.2598886310905404,0.6423092167640523,0.5118601747815231,0.1797752808988764,0.4694132334581772,0.1694374755688375,0.1329037298013243,0.1130534645032847,0.1252977404547118,0.0613152526039106,0.2947352160235493,1.2962398825256038,2.851693327123088,1.834149217614903,-0.1516264725191478,1.4576139886861117,1,0.776,0.776,17.378865250586337,0,2.0,0,53.0,TN,5.0,-3.3904746204614496e-05,0.8543844124129134,0.1622971285892634,0.1111111111111111,0.114856429463171,0.1360799001248439,0.4094881398252185,0.3370786516853932,0.132334581772784,0.3083645443196005,0.0274656679151061,0.0274656679151061,0.2097378277153558,0.0049937578027465,0.5418227215980025,23.64169787765293,0.1073657927590511,0.0898876404494382,0.5543071161048689,0.0948813982521847,0.0599250936329588,32.77028714107366,121.40574282147315,0.2699236986611275,6.521360299941912,2.017747012552676,3.5195813372062683,4.807341287453676,6.687108607866515,1,0,0,0,0,0,1,1,0,2,,,,,,,,,,,,0,118220.0,11.680311033148202,0.0002771974889280465,0.2446682157808028
reppatfallon,Pat Fallon,Q2,R,2.19,1447,-0.4962351807826292,0.5271454336186897,0.7097442985487215,0.0912232204561161,0.4920525224602626,0.1702420428032348,0.2483630537720335,0.0466722038535959,0.1175206222213276,0.0660826467700384,0.2877626650245624,1.3136663559521993,2.5885941100086214,3.237485337956948,-1.5799840044157023,1.3899404498755166,1,0.714,0.714,36.769704980767,0,3.0,0,57.0,TX,4.0,-0.0005280880553822,0.929891837519131,0.1575673807878369,0.0400829302004146,0.10573600552868,0.2674498963372494,0.3600552868002764,0.4457498272287491,0.0463026952315134,0.1990324809951624,0.0435383552176917,0.0387007601935038,0.1624049758120248,0.0020732550103662,0.4409122322045611,33.64547339322737,0.096060815480304,0.138217000691085,0.5708362128541811,0.0469937802349689,0.0967519004837595,23.32135452660677,86.782999308915,0.2687318335655982,3.27248639211256,1.4521959510084022,3.191354751542346,4.474867852153404,7.277938572945661,0,0,0,0,0,0,1,0,0,1,,,,,,,,3.29,3.29,-1.1,3.29,1,83717.0,11.335209287120264,0.0002785737009998778,0.2457451605482114
reppatryanny,Patrick Ryan,Q3,D,9.55,1089,0.5151524419517447,0.6178339809552129,0.1368227731864095,0.7070707070707071,0.6198347107438017,0.0719658461492593,0.1332652229911718,0.4334199333045136,0.0193470144416198,0.0747923223245965,0.09131286059087909,-0.8149407463993129,-0.7326102966915334,-0.8255059488441323,-0.4551888118040024,-0.7070614509347453,0,-0.226,0.226,13.536440173484143,0,3.0,0,42.0,NY,18.0,0.0005256909310225,0.7119491472289711,0.0624426078971533,0.4747474747474747,0.0110192837465564,0.1294765840220385,0.2571166207529844,0.0743801652892562,0.5454545454545454,0.1561065197428834,0.1028466483011937,0.0973370064279155,0.2653810835629017,0.0027548209366391,0.660238751147842,39.00826446280992,0.3755739210284665,0.0073461891643709,0.6124885215794307,0.0532598714416896,0.1303948576675849,2.8117539026629936,13.23048668503214,0.2125208217656857,0.4112523540489642,0.3444775045398398,1.3380894251200783,2.6553866128543744,6.993932975223189,0,0,0,0,0,1,0,0,0,1,,,,,,,,11.58,11.58,-2.03,11.58,1,13090.0,9.4796802501801,0.00021480167323628677,0.19458083156444383
reppaultonko,Paul Tonko,Q3,D,9.19,984,0.5463203033962385,0.5781138538950774,0.1087398373983739,0.7032520325203252,0.6128048780487805,0.0502901340152039,0.1465376961901282,0.4410657106842055,0.0208761975383112,0.0609677619925094,0.0711663315535151,-1.284424470515441,-0.6808781687373596,-1.024661886199473,-0.9478310392881496,-0.9844488911851058,0,-0.416,0.416,20.84590785391319,0,9.0,0,75.0,NY,20.0,0.0002550705712816,0.7228977240328497,0.0294715447154471,0.4847560975609756,0.0142276422764227,0.1524390243902439,0.2693089430894309,0.0426829268292682,0.5701219512195121,0.1880081300813008,0.157520325203252,0.1453252032520325,0.3394308943089431,0.0010162601626016,0.6971544715447154,39.232723577235774,0.3617886178861789,0.0345528455284552,0.633130081300813,0.0233739837398373,0.1036585365853658,10.080284552845528,26.95528455284553,0.3739632031367818,0.9439968915943532,0.6647461070628707,2.405167362654128,3.330606253387473,6.892641641172089,0,1,0,0,0,0,0,1,0,1,,9.94,10.74,10.22,11.89,12.71,9.94,8.8,8.8,0.3899999999999988,10.605714285714289,7,27850.0,10.23462415135353,0.0003619491760447227,0.3089168913517214
reppeteaguilar,Pete Aguilar,Q2,D,3.85,377,0.4092711727246049,0.6960589594649488,0.2148541114058355,0.6286472148541115,0.6339522546419099,0.0943799399317177,0.1896107709114791,0.4085315276233452,0.019715253246265,0.0773837515239452,0.1140951931779827,-0.3294640913950434,-0.7201528107300338,-0.272130602923133,0.5150227788989089,-0.2016811815373253,0,-0.326,0.326,17.626835280248635,0,6.0,0,45.0,CA,33.0,0.0006857913514361,0.7246676872503018,0.0769230769230769,0.4588859416445623,0.0106100795755968,0.1989389920424403,0.1883289124668435,0.0981432360742705,0.5358090185676393,0.156498673740053,0.1114058355437665,0.0981432360742705,0.4721485411140583,0.013262599469496,0.5941644562334217,33.753315649867375,0.259946949602122,0.0106100795755968,0.4084880636604774,0.1220159151193634,0.1220159151193634,19.58620689655172,98.18302387267904,0.199486694583277,3.489115913555992,1.5016557811541005,3.024621283406128,4.596966869330628,5.934894195619588,0,0,0,0,0,1,0,0,0,1,,,,,17.37,18.93,21.85,11.71,11.71,-7.860000000000001,17.465,4,45073.0,10.716060862578612,0.00043454411502566323,0.3608471088598783
reppetestauber,Pete Stauber,Q3,R,10.88,798,0.2994131169522316,0.7496593379705342,0.2744360902255639,0.5614035087719298,0.6428571428571429,0.1034726548249474,0.1467515804642127,0.397756458070707,0.0452862153697081,0.0722171127478729,0.1487588701946555,-0.1325210048658273,0.144910560257706,0.1504073016211802,1.1798194906769734,0.3356540869225081,1,0.384,0.384,16.075198170804022,0,4.0,0,58.0,MN,8.0,-0.0005516659354319,0.7212537358393591,0.0989974937343358,0.43734335839599,0.0363408521303258,0.1516290726817042,0.2030075187969924,0.1553884711779448,0.487468671679198,0.1641604010025062,0.0914786967418546,0.0839598997493734,0.2218045112781954,0.0012531328320802,0.7619047619047619,34.82080200501253,0.3546365914786967,0.018796992481203,0.4448621553884712,0.081453634085213,0.0776942355889724,15.837092731829571,63.35839598997494,0.2499604430379746,2.2743729081944792,1.186126372338984,2.8235843532823743,4.1644673993458525,6.683360945766275,0,0,0,0,0,0,1,0,0,4,,,,,,,11.83,9.31,9.31,1.5700000000000005,10.57,2,20986.0,9.95165847739742,0.0007546503731930607,0.5622696195175648
reppettersen,Brittany Pettersen,Q3,D,8.19,825,0.4129407914479573,0.6434850899658154,0.1563636363636363,0.6060606060606061,0.576969696969697,0.0628191125210882,0.1976319064383719,0.3870018072530387,0.0124450275481494,0.077983006759349,0.0752641400692376,-1.0130538483215878,-0.966103898526127,-0.6869278830690052,-0.1370423098733815,-0.7007819849475254,0,-0.369,0.369,14.183056863693343,0,2.0,1,43.0,CO,7.0,0.0006836478189548,0.7321133571970909,0.046060606060606,0.4181818181818181,0.0084848484848484,0.206060606060606,0.2387878787878788,0.0921212121212121,0.4848484848484848,0.2375757575757575,0.1721212121212121,0.1672727272727272,0.4533333333333333,0.0012121212121212,0.7793939393939394,40.52,0.336969696969697,0.023030303030303,0.5418181818181819,0.0472727272727272,0.1042424242424242,2.0303030303030303,14.065454545454546,0.1443467769734574,0.3972299500433755,0.3344916694804419,1.1086626245216111,2.712404344410831,6.716594773520978,0,0,0,1,0,1,0,0,1,2,,,,,,,,,,,,0,28163.0,10.245799845639024,7.209114903607677e-05,0.06961108611990498
reppfluger,August Pfluger,Q3,R,9.26,907,0.0533193960342281,0.7494647159783572,0.38257993384785,0.4068357221609702,0.5314222712238148,0.1260700763296643,0.192583609798089,0.244577027438587,0.0717572369867531,0.0795266861944431,0.1978273133164174,0.3569264254120456,1.040422863744192,0.917331696861281,1.1774056259982848,0.873021653003951,1,0.634,0.634,100.0,0,3.0,0,47.0,TX,11.0,0.0002751939759433,0.7966207537068108,0.1146637265711135,0.269018743109151,0.0639470782800441,0.207276736493936,0.2624035281146637,0.2238147739801543,0.3076074972436604,0.2105843439911797,0.0562293274531422,0.0529217199558985,0.577728776185226,0.0981256890848952,0.3880926130099228,25.711135611907387,0.2436604189636163,0.0396912899669239,0.5545755237045203,0.1466372657111356,0.0705622932745314,11.381477398015436,49.90077177508269,0.2280821917808219,2.383490566037736,1.2189078884603763,2.516201597617352,3.9298780860168248,6.811244378601294,0,0,0,0,0,0,1,0,0,1,,,,,,,,7.72,7.72,1.54,7.72,1,28928.0,10.272599831178496,0.00039344155828316635,0.33177662826110327
reppressley,Ayanna Pressley,Q4 (highest),D,27.96,1439,0.1716702460538521,0.7151324606454196,0.2925642807505212,0.4739402362751911,0.5010423905489924,0.1907766328574367,0.3318310948145597,0.2620975132872638,0.0272728105686776,0.0684934364782003,0.21804944342611432,1.7584340181273197,-0.4644813196770785,0.2789671076116998,0.7515882887031112,0.581127023691263,0,-0.373,0.373,66.35062889750489,0,4.0,1,50.0,MA,7.0,-0.0002225534582965,0.747108685538678,0.1848505906879777,0.2842251563585823,0.0194579569145239,0.3585823488533703,0.1028492008339124,0.1723419041000695,0.3287004864489228,0.2334954829742877,0.4718554551772064,0.3912439193884642,0.6511466296038916,0.0,0.5684503127171647,36.466990965948575,0.0806115357887421,0.0062543432939541,0.5066018068102849,0.1209173036831132,0.2821403752605976,56.732453092425295,286.58512856150105,0.1979602129991561,9.414475188657672,2.3431966834920632,4.055819460676995,5.661518915752997,7.272398392570047,0,1,1,0,0,0,0,1,0,2,,,,,,,48.14,37.43,37.43,-9.47,42.785,2,499096.0,13.12055574462016,0.00011367042230838415,0.10766124702203049
repralphnorman,Ralph Norman,Q3,R,7.55,814,-0.1744012534618377,0.7082619878337554,0.4987714987714988,0.2604422604422604,0.5036855036855037,0.1519645494491854,0.1518060650954798,0.1680792215429257,0.0895431215041654,0.0769638576446425,0.2415076709533508,0.9177861378400124,1.642117752749784,1.7413281693031624,0.6663749401988838,1.2419017500229603,1,0.852,0.852,27.1746116541322,0,5.0,0,71.0,SC,5.0,-0.0001084426289222,0.8501605262614994,0.1363636363636363,0.1756756756756756,0.0786240786240786,0.1621621621621621,0.3562653562653562,0.3095823095823096,0.1941031941031941,0.2407862407862407,0.1228501228501228,0.113022113022113,0.3857493857493858,0.0393120393120393,0.4287469287469287,25.681818181818183,0.2469287469287469,0.0761670761670761,0.714987714987715,0.0761670761670761,0.07002457002457,46.77149877149877,170.1977886977887,0.2748067359121126,8.448361635972255,2.245841354620226,3.866429201653231,5.142819547139344,6.703188113240863,1,0,0,0,0,0,1,1,0,2,,,,,,6.93,13.06,27.46,27.46,-19.91,15.816666666666668,3,62919.0,11.049619357172212,0.0007433604916082387,0.5558145676477468
reprashida,Rashida Tlaib,Q4 (highest),D,31.82,1028,0.073080358280282,0.7510154128840507,0.367704280155642,0.4173151750972763,0.5496108949416343,0.1671502270040705,0.1777407802206929,0.2484698840284754,0.0947076685387107,0.0722880385117831,0.2618578955427812,1.2466993660468422,1.8168339189136111,0.8118379273634606,1.1966386656262058,1.2680024694875298,0,-0.29,0.29,44.25431706827254,0,4.0,1,48.0,MI,12.0,0.0001861265108589,0.7850594665464047,0.1731517509727626,0.2675097276264591,0.0856031128404669,0.1770428015564202,0.2285992217898832,0.2276264591439688,0.3219844357976654,0.2149805447470817,0.1293774319066148,0.1245136186770428,0.245136186770428,0.0019455252918287,0.6196498054474708,35.85992217898833,0.1439688715953307,0.0194552529182879,0.3501945525291828,0.0398832684824902,0.0603112840466926,794.476653696498,2871.1906614785994,0.276706338020534,102.22184244791669,4.636880482279516,6.67894149938552,7.962830314273345,6.9363427358340495,0,1,1,0,0,0,0,1,0,2,,,,,,,45.36,26.55,26.55,5.27,35.955,2,556557.0,13.22952666708812,0.001427484792566616,0.88685565651557
repraskin,Jamie Raskin,Q4 (highest),D,36.23,914,0.2112845632714307,0.7506025645093964,0.3238512035010941,0.5153172866520788,0.5667396061269147,0.1226608486099642,0.2068034602981964,0.2893274255175944,0.0578350436054941,0.0906722609760469,0.1804958922154583,0.2830844719709858,0.5694363017292369,0.5008447800311593,1.191518174883692,0.6362209321537685,0,-0.503,0.503,56.34202776609172,0,5.0,0,62.0,MD,8.0,0.0001045182380682,0.7643147998250366,0.1214442013129102,0.3140043763676148,0.0459518599562363,0.2100656455142232,0.2111597374179431,0.1553610503282275,0.4113785557986871,0.1608315098468271,0.224288840262582,0.2013129102844639,0.311816192560175,0.0,0.5404814004376368,36.80634573304157,0.1859956236323851,0.0645514223194748,0.5536105032822757,0.1838074398249453,0.1280087527352297,874.8894967177243,3732.1280087527352,0.2344210848786265,125.1691091227966,4.837623142987374,6.775239937680003,8.225001769447132,6.818924065275521,0,1,0,0,0,0,0,1,0,1,,,,,,17.31,12.96,33.44,33.44,2.789999999999999,21.236666666666665,3,940372.0,13.754031884049148,0.0009303653200198691,0.6577092699890399
repraulgrijalva,Raúl M. Grijalva,Q4 (highest),D,30.0,572,-0.0046229692293213,0.7056191829417127,0.3723776223776224,0.3496503496503496,0.472027972027972,0.1677626246657471,0.2685142283691064,0.1810928191580069,0.0638420189396739,0.0873284146304272,0.231604643605421,1.259963554695677,0.7726517422332034,0.8449798986240762,0.6335966641664132,0.8777979649298424,0,-0.598,0.598,26.89817018497405,0,,0,76.0,AZ,7.0,-0.0003027199403043,0.8309069338456838,0.1503496503496503,0.1818181818181818,0.0594405594405594,0.2954545454545454,0.2325174825174825,0.2412587412587412,0.2307692307692307,0.2779720279720279,0.222027972027972,0.1853146853146853,0.5402097902097902,0.0069930069930069,0.5104895104895105,33.52447552447553,0.0576923076923076,0.0157342657342657,0.3933566433566433,0.0926573426573426,0.0524475524475524,12.937062937062937,45.78496503496503,0.2825613807323685,1.7516166040884438,1.01218859499097,2.634551689952888,3.845561891371928,6.35088571671474,0,1,1,0,0,0,0,1,0,2,17.57,24.07,26.89,17.62,24.79,26.05,22.94,24.08,24.08,5.920000000000002,23.00125,8,38586.0,10.560670711162487,0.000335278674572719,0.2891400150662986
repraulruizmd,Raul Ruiz,Q3,D,6.61,692,0.5657165704262739,0.5478041592762862,0.0794797687861271,0.7138728323699421,0.6069364161849711,0.0526318993070162,0.2371363508751801,0.4221081074470731,0.0124048155077532,0.0655017101525186,0.0650367148147694,-1.233703152414957,-0.9674642682709784,-1.2321657040174183,-1.3237572151727093,-1.1892725849690158,0,-0.262,0.262,12.505764576727032,0,7.0,0,52.0,CA,25.0,-1.971697682696891e-05,0.6874030588761849,0.0289017341040462,0.4566473988439306,0.0086705202312138,0.2572254335260115,0.1907514450867052,0.0520231213872832,0.5549132947976878,0.2066473988439306,0.5245664739884393,0.3930635838150289,0.4653179190751445,0.0115606936416184,0.7427745664739884,35.141618497109825,0.3670520231213873,0.0346820809248554,0.5549132947976878,0.4046242774566474,0.1315028901734104,3.134393063583815,14.517341040462428,0.2159068285884929,0.5023028209556707,0.406999144842363,1.4193405374324406,2.741958175364845,6.541029999189903,0,0,0,0,0,1,0,0,0,1,,,,8.05,14.84,13.66,15.78,10.5,10.5,-3.89,12.566,5,29815.0,10.302800441159096,0.0001051280584800877,0.0999612182822144
reprichardneal,Richard E. Neal,Q1 (lowest),D,0.14,468,0.5029106214005723,0.6116434010885875,0.1367521367521367,0.6858974358974359,0.6153846153846154,0.0628358272406019,0.1353246688686806,0.4152077224601729,0.0274670358130839,0.0768125422398905,0.09030286305368579,-1.0126918169052117,-0.4579106969587822,-0.8260068817019082,-0.5319695595165062,-0.707144738770602,0,-0.417,0.417,23.3173595148115,0,19.0,0,75.0,MA,1.0,0.0002449317088646,0.7564940951386836,0.0384615384615384,0.4636752136752137,0.017094017094017,0.1388888888888889,0.2756410256410256,0.0598290598290598,0.5555555555555556,0.1773504273504273,0.0854700854700854,0.079059829059829,0.4743589743589743,0.0128205128205128,0.5064102564102564,37.8482905982906,0.1153846153846153,0.0213675213675213,0.6452991452991453,0.0705128205128205,0.0876068376068376,15.316239316239315,56.21367521367522,0.2724646495362627,1.889911364534523,1.061225831942778,2.792160888927992,4.046792946973516,6.150602768446279,0,0,0,0,0,0,0,0,0,0,1.25,1.82,2.1,0.9,2.68,0.73,0.68,0.56,0.56,-0.42,1.34,8,39417.0,10.58197784375244,0.00038856938164343594,0.32827399529085033
reprichhudson,Richard Hudson,Q2,R,4.27,1083,-0.0401362616599761,0.7854771554672746,0.4570637119113573,0.3721144967682364,0.6177285318559557,0.1628351944954167,0.1984107732712469,0.2319807219965886,0.0778920648669839,0.0811963984300425,0.24072725936240058,1.153238190731541,1.2479635444930233,1.4455487874805877,1.6240620120692164,1.367703133693592,1,0.524,0.524,18.545769372006312,0,7.0,0,53.0,NC,9.0,-0.0006525657057166,0.7941941634457929,0.1588180978762696,0.2566943674976916,0.0609418282548476,0.2086795937211449,0.2289935364727608,0.3167128347183748,0.3010156971375808,0.1708217913204062,0.1551246537396121,0.1431209602954755,0.3453370267774699,0.0018467220683287,0.4524469067405355,32.07940904893813,0.2197599261311172,0.0535549399815327,0.7959372114496768,0.0904893813481071,0.074792243767313,16.506925207756233,59.05540166204986,0.2795159247619494,2.3554775200046056,1.2105940911464217,2.862596528808022,4.095267497220702,6.988413181999592,0,0,0,0,0,0,1,0,0,1,,,,2.17,2.0,1.85,3.63,2.64,2.64,1.6299999999999994,2.458,5,32657.0,10.393845127662257,0.0005054636129392238,0.40910089922825305
reprickallen,Rick W. Allen,Q2,R,2.84,534,0.276930819848057,0.6577692510695685,0.2097378277153558,0.4812734082397004,0.4588014981273408,0.1201069601218491,0.2343036580252223,0.3161354314357962,0.0169992193812994,0.0713111902162003,0.1371061795031485,0.2277686848373397,-0.8120359944601426,-0.3084137850606444,0.0401217997288228,-0.2131398237386561,1,0.69,0.69,20.63844625599972,0,6.0,0,73.0,GA,12.0,-6.5508988883018245e-06,0.7588664198047564,0.1011235955056179,0.3370786516853932,0.0056179775280898,0.250936329588015,0.247191011235955,0.0711610486891385,0.3876404494382022,0.3089887640449438,0.2734082397003745,0.2153558052434457,0.548689138576779,0.0074906367041198,0.7097378277153558,33.52996254681648,0.2209737827715356,0.0093632958801498,0.5936329588014981,0.0674157303370786,0.0692883895131086,6.1610486891385765,29.49812734082397,0.2088623666835957,1.063501815135437,0.7244044498492872,1.968656435211097,3.417665283066882,6.282266746896006,0,0,0,0,0,0,1,0,0,1,,,,,4.27,5.64,6.5,5.05,5.05,-2.21,5.365,4,29849.0,10.303940118820748,0.0002064072059076879,0.18764669132043332
reprickcrawford,"Eric A. ""Rick"" Crawford",Q1 (lowest),R,0.91,158,0.0087626127502586,0.7401192357139481,0.430379746835443,0.3860759493670886,0.4746835443037974,0.1575981785272118,0.3164762902645323,0.212447306012132,0.0275403645116713,0.1022321553922941,0.1851385430388831,1.039807372643423,-0.4554299936170808,1.2563139397722871,1.0614951656063207,0.7255466211012376,1,0.461,0.461,48.88070455166425,0,8.0,0,58.0,AR,1.0,0.0002606902221606,0.6830939212492706,0.1518987341772152,0.2151898734177215,0.0126582278481012,0.3481012658227848,0.170886075949367,0.189873417721519,0.2848101265822785,0.1835443037974683,0.4050632911392405,0.3670886075949367,0.3291139240506329,0.0,0.4493670886075949,36.83544303797469,0.1455696202531645,0.0063291139240506,0.5822784810126582,0.240506329113924,0.0632911392405063,5.917721518987341,35.335443037974684,0.1674726849364141,1.1199312714776632,0.7513836690441005,1.934086455149572,3.5927936571406702,5.068904202220232,0,0,0,0,0,0,0,0,0,0,,,8.07,7.74,3.37,4.86,3.86,2.01,2.01,-1.0999999999999996,4.985,6,34151.0,10.438576428437798,0.0001732810611398595,0.1598041497846155
repricklarsen,Rick Larsen,Q2,D,5.41,1488,0.3245983195681405,0.5407676784775222,0.1034946236559139,0.4744623655913978,0.3548387096774194,0.0791995325432047,0.2056998656499349,0.333280006657362,0.0084934820127184,0.0962988123494767,0.0876930145559231,-0.6582631707646965,-1.0997843320189906,-1.0618594024204722,-1.4110295335392744,-1.0577341096858583,0,-0.365,0.365,27.97129858186922,0,13.0,0,59.0,WA,2.0,-0.0002278079016025,0.8553714980279804,0.0524193548387096,0.3615591397849462,0.0047043010752688,0.2311827956989247,0.1955645161290322,0.0362903225806451,0.3185483870967742,0.4220430107526882,0.5282258064516129,0.3387096774193548,0.9428763440860216,0.1841397849462365,0.5013440860215054,28.626344086021504,0.2083333333333333,0.0598118279569892,0.6969086021505376,0.2204301075268817,0.1216397849462365,1.9193548387096773,13.459677419354838,0.1426003594967046,0.537233543055686,0.4299844003497968,1.0713626462207342,2.671363908000096,7.305860032684009,0,0,0,0,0,1,0,0,0,1,4.57,6.45,3.93,3.59,3.09,5.74,6.59,5.95,5.95,-0.54,4.98875,8,22537.0,10.022958052512294,8.516461102674168e-05,0.08173169071685094
